,Date,Team,Acquired,Relinquished,Notes
2,2016-03-09,Bears,,• Ryan Mundy,player became an unrestricted free agent
3,2016-03-09,Bears,,• Sam Acho,player became an unrestricted free agent
4,2016-03-09,Bears,,• Shea McClellin,player became an unrestricted free agent
5,2016-03-09,Bears,,• Sherrick McManis,player became an unrestricted free agent
6,2016-03-09,Bears,,• Sherrod Martin,player became an unrestricted free agent
7,2016-03-09,Bears,,• Tracy Porter (O'Neil),player became an unrestricted free agent
8,2016-03-09,Bears,,• Vladimir Ducasse,player became an unrestricted free agent
9,2016-03-09,Bears,,• Will Montgomery,player became an unrestricted free agent
10,2016-03-09,Bears,,• Zach Miller (Scott),player became an unrestricted free agent
11,2016-03-09,Bears,• Jacquizz Rodgers,,re-signed unrestricted free agent to a 1-year contract
12,2016-03-10,Bears,• Bobby Massie,,signed unrestricted free agent to a 3-year contract through 2018
13,2016-03-10,Bears,• Danny Trevathan,,signed unrestricted free agent to a 4-year $28M contract through 2019
14,2016-03-11,Bears,• Sherrick McManis,,re-signed unrestricted free agent to a 2-year contract through 2017
15,2016-03-13,Bears,• Jerrell Freeman,,signed unrestricted free agent to a 3-year $12M contract through 2018
16,2016-03-14,Bears,• Akiem Hicks,,signed unrestricted free agent to a 2-year contract through 2017
17,2016-03-14,Bears,• Rob Housler,,re-signed unrestricted free agent to a 1-year contract
18,2016-03-15,Bears,• Zach Miller (Scott),,re-signed unrestricted free agent to a 2-year contract through 2017
19,2016-03-16,Bears,• Aaron Brewer (b. 1990-07-05),,signed free agent to a 1-year contract
20,2016-03-16,Bears,• Mitch Unrein,,re-signed unrestricted free agent to a 2-year contract through 2017
21,2016-03-17,Bears,• Marc Mariani,,re-signed unrestricted free agent to a 1-year contract
22,2016-03-17,Bears,• 2016 fourth round pick (#127-Deiondre' Hall),• Martellus Bennett  • 2016 sixth round pick (#204-Jordan Lucas),trade with Patriots
23,2016-03-24,Bears,• Tracy Porter (O'Neil),,re-signed unrestricted free agent to a 3-year contract through 2018
24,2016-03-28,Bears,• Chris Prosinski,,re-signed unrestricted free agent to a 1-year contract
25,2016-03-29,Bears,• Sam Acho,,re-signed unrestricted free agent to a 1-year contract
1,2016-03-30,Bears,• Manny Ramirez,,signed unrestricted free agent to a 1-year contract
2,2016-03-31,Bears,• Deonte Thompson,,re-signed unrestricted free agent to a 1-year contract
3,2016-04-05,Bears,• Ted Larsen,,signed unrestricted free agent to a 1-year contract
4,2016-04-15,Bears,• Kyle Long,,team exercised contract option through 2017
5,2016-04-18,Bears,• Joshua Bellamy / Josh Bellamy,,re-signed exclusive rights free agent to a 1-year contract
6,2016-04-28,Bears,• 2016 first round pick (#9-Leonard Floyd (Cornilus)),• 2016 first round pick (#11-Vernon Hargreaves III)  • 2016 fourth round pick (#106-Eric Murray),trade with Buccaneers
7,2016-04-28,Bears,• Leonard Floyd (Cornilus),,2016 NFL draft first round pick (#9 overall)
8,2016-04-29,Bears,• 2016 second round pick (#49-Jarran Reed)  • 2016 fourth round pick (#117-Pharoh Cooper)  • 2017 fourth round pick (#117-Josh Reynolds),• 2016 second round pick (#41-Reggie Ragland),trade with Bills
9,2016-04-29,Bears,• 2016 second round pick (#56-Cody Whitehair)  • 2016 fourth round pick (#124-Deon Bush),• 2016 second round pick (#49-Jarran Reed),trade with Seahawks
10,2016-04-29,Bears,• Cody Whitehair,,2016 NFL draft second round pick (#56 overall)
11,2016-04-29,Bears,• Jonathan Bullard,,2016 NFL draft third round pick (#72 overall)
12,2016-04-30,Bears,• 2016 fourth round pick (#113-Nick Kwiatkoski),• 2016 fourth round pick (#117-Pharoh Cooper)  • 2016 sixth round pick (#206-Michael Thomas (d)),trade with Rams
13,2016-04-30,Bears,• Nick Kwiatkoski,,2016 NFL draft fourth round pick (#113 overall)
14,2016-04-30,Bears,• Deon Bush,,2016 NFL draft fourth round pick (#124 overall)
15,2016-04-30,Bears,• Deiondre' Hall,,2016 NFL draft fourth round pick (#127 overall)
16,2016-04-30,Bears,• Jordan Howard,,2016 NFL draft fifth round pick (#150 overall)
17,2016-04-30,Bears,• Deandre Houston-Carson,,2016 NFL draft sixth round pick (#185 overall)
18,2016-04-30,Bears,• Daniel Braverman,,2016 NFL draft seventh round pick (#230 overall)
19,2016-05-02,Bears,,• Antrel Rolle,released
20,2016-05-02,Bears,,• D'Anthony Smith,released
21,2016-05-02,Bears,,• Matt Slauson,released
22,2016-05-02,Bears,• Brian Hoyer,,signed free agent to a 1-year contract
23,2016-05-06,Bears,• Ben Braunecker,,signed undrafted free agent
24,2016-05-06,Bears,• Dan Buchholz,,signed undrafted free agent
25,2016-05-06,Bears,• Derek Keaton,,signed undrafted free agent
1,2016-05-06,Bears,• Don Cherry,,signed undrafted free agent
2,2016-05-06,Bears,• Joe Sommers,,signed undrafted free agent
3,2016-05-06,Bears,• John Kling (a),,signed undrafted free agent
4,2016-05-06,Bears,• Roy Robertson-Harris,,signed undrafted free agent
5,2016-05-06,Bears,• Taveze Calhoun,,signed undrafted free agent
6,2016-05-09,Bears,• Cody Whitehair,,signed second round pick to a 4-year contract through 2019
7,2016-05-09,Bears,• Daniel Braverman,,signed seventh round pick to a 4-year contract through 2019
8,2016-05-09,Bears,• Darrin Peterson,,signed undrafted free agent
9,2016-05-09,Bears,• Deandre Houston-Carson,,signed sixth round pick to a 4-year contract through 2019
10,2016-05-09,Bears,• Deiondre' Hall,,signed fourth round pick to a 4-year contract through 2019
11,2016-05-09,Bears,• Deon Bush,,signed fourth round pick to a 4-year contract through 2019
12,2016-05-09,Bears,• Jordan Howard,,signed fifth round pick to a 4-year contract through 2019
13,2016-05-09,Bears,• Kevin Peterson (Lamont),,signed undrafted free agent
14,2016-05-09,Bears,• Nick Kwiatkoski,,signed fourth round pick to a 4-year contract through 2019
15,2016-05-11,Bears,• Mark Sadowski,,promoted to director of college scouting
16,2016-05-12,Bears,,• Anthony Jefferson,waived
17,2016-05-12,Bears,• Adrian Bellard,,signed undrafted free agent
18,2016-05-12,Bears,• Chris White,,promoted to pro scouting coordinator
19,2016-05-12,Bears,• David Williams,,reassigned as West Coast scout
20,2016-05-12,Bears,• Francis St. Paul,,promoted to national scout
21,2016-05-12,Bears,• Jeff King,,promoted to pro scout
22,2016-05-13,Bears,,• Anthony Jefferson,released
23,2016-05-15,Bears,• Kieren Duncan / Kieran Duncan,,signed undrafted free agent
24,2016-05-16,Bears,,• Bruce Gaston,waived
25,2016-05-16,Bears,,• Dan Buchholz,waived
1,2016-05-16,Bears,,• Marcus Lucas,waived
2,2016-05-16,Bears,,• Nathan Palmer (D.),waived
3,2016-05-16,Bears,• Ben LeCompte,,signed undrafted free agent
4,2016-05-16,Bears,• Donovan Williams,,signed undrafted free agent
5,2016-05-16,Bears,• Kenton Adeyemi,,signed undrafted free agent
6,2016-05-17,Bears,,• Bruce Gaston,released
7,2016-05-17,Bears,,• Dan Buchholz,released
8,2016-05-17,Bears,,• Nathan Palmer (D.),released
9,2016-05-25,Bears,,• Danny Mason,waived
10,2016-05-25,Bears,• Jarrett Grace,,signed undrafted free agent
11,2016-05-26,Bears,,• Danny Mason,released
12,2016-05-27,Bears,• Leonard Floyd (Cornilus),,signed first round pick to a 4-year contract through 2019 with a 1-year team option for 2020
13,2016-06-01,Bears,,• Tayo Fabuluje,waived
14,2016-06-02,Bears,,• Tayo Fabuluje,released
15,2016-06-03,Bears,• Nate Chandler,,signed free agent
16,2016-06-06,Bears,• Jonathan Bullard,,signed third round pick to a 4-year contract through 2019
17,2016-06-08,Bears,,• Manny Ramirez,retired
18,2016-06-09,Bears,,• Matt Blanchard,waived
19,2016-06-09,Bears,• Dalyn Williams,,signed undrafted free agent
20,2016-06-10,Bears,,• Matt Blanchard,released
21,2016-06-16,Bears,,• Don Cherry,waived
22,2016-06-16,Bears,,• Kenton Adeyemi,waived
23,2016-06-16,Bears,• Marquis Jackson,,signed free agent
24,2016-06-16,Bears,• Tony Moeaki,,signed unrestricted free agent to a 1-year contract
25,2016-06-17,Bears,,• Don Cherry,released
1,2016-06-17,Bears,,• Kenton Adeyemi,released
2,2016-07-01,Bears,• Connor Shaw,,claimed off waivers (from Browns)
3,2016-07-01,Bears,• John Dunn (b),,hired as quality control assistant (date approximate)
4,2016-07-20,Bears,,• Dalyn Williams,waived
5,2016-07-20,Bears,• Amini Silatolu,,signed unrestricted free agent to a 1-year contract
6,2016-07-21,Bears,,• Dalyn Williams,released
7,2016-07-22,Bears,• Charles Tillman,,signed free agent to a 1-day contract
8,2016-07-22,Bears,,• Charles Tillman,retired
9,2016-07-23,Bears,,• Charles Tillman,placed on reserve/retired list
10,2016-07-23,Bears,,• Nate Chandler,retired
11,2016-07-23,Bears,,• Nate Chandler,placed on reserve/retired list
12,2016-07-27,Bears,• Cliff Stein,,promoted to senior vice president and general counsel
13,2016-07-28,Bears,• B.J. Daniels,,signed free agent
14,2016-07-28,Bears,• Brandon Boykin,,signed free agent
15,2016-07-30,Bears,,• Ben LeCompte,waived
16,2016-07-30,Bears,• Dan Buchholz,,signed free agent
17,2016-07-30,Bears,• Willie Young (James),,re-signed to a 2-year contract extension through 2018
18,2016-07-31,Bears,,• Ben LeCompte,released
19,2016-08-03,Bears,,• Brandon Boykin,placed on IR with pectoral muscle injury
20,2016-08-04,Bears,,• Adrian Bellard,waived (injury settlement)
21,2016-08-04,Bears,,• Joe Sommers,waived
22,2016-08-04,Bears,,• Marquis Jackson,waived-injured
23,2016-08-04,Bears,• Amini Silatolu,,activated from physically unable to perform list
24,2016-08-04,Bears,• Danny Mason,,signed free agent
25,2016-08-04,Bears,• Darrel Young,,signed unrestricted free agent
1,2016-08-04,Bears,• Garry Williams,,signed unrestricted free agent
2,2016-08-04,Bears,• Joel Ross,,signed free agent
3,2016-08-05,Bears,,• Adrian Bellard,released
4,2016-08-05,Bears,,• Marquis Jackson,placed on IR with hamstring injury
5,2016-08-09,Bears,• Marquis Jackson,,activated from IR
6,2016-08-09,Bears,,• Marquis Jackson,waived (injury settlement)
7,2016-08-10,Bears,,• Marquis Jackson,released
8,2016-08-10,Bears,,• Nick Becton,waived-injured
9,2016-08-10,Bears,• Mike Adams (b. 1990-03-10),,signed free agent
10,2016-08-11,Bears,,• Nick Becton,placed on IR with elbow injury
11,2016-08-13,Bears,,• Dan Buchholz,waived
12,2016-08-13,Bears,,• Donovan Williams,waived
13,2016-08-13,Bears,• Khaled Holmes,,signed free agent
14,2016-08-13,Bears,• Shelley Smith,,signed unrestricted free agent
15,2016-08-15,Bears,,• Dan Buchholz,released
16,2016-08-29,Bears,,• Darrel Young,released
17,2016-08-29,Bears,,• Darrin Peterson,waived
18,2016-08-29,Bears,,• Derek Keaton,waived
19,2016-08-29,Bears,,• Gannon Sinclair,waived
20,2016-08-29,Bears,,• Joel Ross,waived
21,2016-08-29,Bears,,• John Kling (a),waived
22,2016-08-29,Bears,,• Keith Browner (Tellus),waived
23,2016-08-29,Bears,,• Kieren Duncan / Kieran Duncan,waived
24,2016-08-29,Bears,,• Levi Norwood,waived
25,2016-08-29,Bears,,• Martin Wallace,waived
1,2016-08-29,Bears,,• Senorise Perry,waived
2,2016-08-30,Bears,,• Connor Shaw,placed on IR with fractured right leg
3,2016-08-30,Bears,,• Darrin Peterson,released
4,2016-08-30,Bears,,• Derek Keaton,released
5,2016-08-30,Bears,,• Gannon Sinclair,released
6,2016-08-30,Bears,,• Hroniss Grasu,placed on IR with torn ACL in right knee
7,2016-08-30,Bears,,• Jarrett Grace,waived
8,2016-08-30,Bears,,• Joel Ross,released
9,2016-08-30,Bears,,• John Kling (a),released
10,2016-08-30,Bears,,• Keith Browner (Tellus),released
11,2016-08-30,Bears,,• Kevin Peterson (Lamont),waived
12,2016-08-30,Bears,,• Kieren Duncan / Kieran Duncan,released
13,2016-08-30,Bears,,• Lamin Barrow,waived-injured
14,2016-08-30,Bears,,• Levi Norwood,released
15,2016-08-30,Bears,,• Martin Wallace,released
16,2016-08-30,Bears,,• Roy Robertson-Harris,placed on reserve/non-football injury list with heat-related illness
17,2016-08-30,Bears,• K'Waun Williams,,claimed off waivers (from Browns)
18,2016-08-31,Bears,,• Jarrett Grace,released
19,2016-08-31,Bears,,• K'Waun Williams,waived (failed physical)
20,2016-08-31,Bears,,• Kevin Peterson (Lamont),released
21,2016-08-31,Bears,,• Lamin Barrow,placed on IR with foot injury
22,2016-09-01,Bears,• Kevin Peterson (Lamont),,signed free agent
23,2016-09-02,Bears,,• K'Waun Williams,released
24,2016-09-03,Bears,,• B.J. Daniels,waived
25,2016-09-03,Bears,,• Ben Braunecker,waived
1,2016-09-03,Bears,,• Daniel Braverman,waived
2,2016-09-03,Bears,,• Danny Mason,waived-injured
3,2016-09-03,Bears,,• David Fales,waived
4,2016-09-03,Bears,,• De'Vante Bausby / DeVante Bausby,waived
5,2016-09-03,Bears,,• Ego Ferguson,waived-injured
6,2016-09-03,Bears,,• Garry Williams,released
7,2016-09-03,Bears,,• Jacquizz Rodgers,released
8,2016-09-03,Bears,,• Jason Weaver,waived
9,2016-09-03,Bears,,• John Timu,waived
10,2016-09-03,Bears,,• Kevin Peterson (Lamont),waived
11,2016-09-03,Bears,,• Khaled Holmes,waived
12,2016-09-03,Bears,,• Marc Mariani,released
13,2016-09-03,Bears,,• Marquess Wilson,placed on reserve/physically unable to perform list with fractured left foot
14,2016-09-03,Bears,,• Patrick Scales,waived
15,2016-09-03,Bears,,• Pernell McPhee,placed on reserve/physically unable to perform list with knee injury
16,2016-09-03,Bears,,• Rob Housler,released
17,2016-09-03,Bears,,• Shelley Smith,released
18,2016-09-03,Bears,,• Taveze Calhoun,waived
19,2016-09-03,Bears,,• Terry Williams (Fitzgerald),waived
20,2016-09-03,Bears,,• Tony Moeaki,released
21,2016-09-03,Bears,• Kyle Long,,re-signed to a 4-year contract extension through 2021
22,2016-09-04,Bears,,• Cornelius Edison,waived
23,2016-09-04,Bears,,• Danny Mason,placed on IR with knee injury
24,2016-09-04,Bears,,• Demontre Hurst,waived
25,2016-09-04,Bears,,• Ego Ferguson,placed on IR with undisclosed injury
1,2016-09-04,Bears,• Cre'Von LeBlanc,,claimed off waivers (from Patriots)
2,2016-09-04,Bears,• Eric Kush,,claimed off waivers (from Rams)
3,2016-09-04,Bears,,• B.J. Daniels,released
4,2016-09-04,Bears,,• Ben Braunecker,released
5,2016-09-04,Bears,,• Daniel Braverman,released
6,2016-09-04,Bears,,• David Fales,released
7,2016-09-04,Bears,,• De'Vante Bausby / DeVante Bausby,released
8,2016-09-04,Bears,,• Jason Weaver,released
9,2016-09-04,Bears,,• John Timu,released
10,2016-09-04,Bears,,• Kevin Peterson (Lamont),released
11,2016-09-04,Bears,,• Khaled Holmes,released
12,2016-09-04,Bears,,• Patrick Scales,released
13,2016-09-04,Bears,,• Taveze Calhoun,released
14,2016-09-04,Bears,,• Terry Williams (Fitzgerald),released
15,2016-09-04,Bears,• Ben Braunecker,,signed free agent to practice squad
16,2016-09-04,Bears,• Daniel Braverman,,signed free agent to practice squad
17,2016-09-04,Bears,• De'Vante Bausby / DeVante Bausby,,signed free agent to practice squad
18,2016-09-04,Bears,• Jason Weaver,,signed free agent to practice squad
19,2016-09-04,Bears,• John Timu,,signed free agent to practice squad
20,2016-09-04,Bears,• Senorise Perry,,signed free agent to practice squad
21,2016-09-05,Bears,,• Aaron Brewer (b. 1990-07-05),released
22,2016-09-05,Bears,,• Amini Silatolu,released
23,2016-09-05,Bears,,• Cornelius Edison,released
24,2016-09-05,Bears,,• Khari Lee,waived
25,2016-09-05,Bears,,• Robbie Gould,released
1,2016-09-05,Bears,• Connor Barth,,signed free agent to a 1-year contract
2,2016-09-05,Bears,• Josh Sitton,,signed free agent to a 3-year contract through 2018
3,2016-09-05,Bears,• Logan Paulsen,,signed free agent
4,2016-09-05,Bears,• Matt Barkley,,signed free agent to practice squad
5,2016-09-05,Bears,• Patrick Scales,,signed free agent
6,2016-09-05,Bears,,• Demontre Hurst,released
7,2016-09-05,Bears,• Demontre Hurst,,signed free agent to practice squad
8,2016-09-06,Bears,• Cornelius Edison,,signed free agent to practice squad
9,2016-09-07,Bears,• Laurence Gibson,,signed free agent to practice squad
10,2016-09-13,Bears,,• Laurence Gibson,released from practice squad
11,2016-09-13,Bears,,• Senorise Perry,released from practice squad
12,2016-09-13,Bears,• Raheem Mostert,,signed free agent to practice squad
13,2016-09-14,Bears,• Jimmy Staten,,signed free agent to practice squad
14,2016-09-20,Bears,,• Paul Lasike,waived
15,2016-09-21,Bears,,• Paul Lasike,released
16,2016-09-21,Bears,• Raheem Mostert,,signed from practice squad to active roster
17,2016-09-21,Bears,• Ronald Powell,,signed free agent to practice squad
18,2016-09-22,Bears,,• Lamarr Houston,placed on IR with torn ACL in left knee
19,2016-09-22,Bears,• Matt Barkley,,signed from practice squad to active roster
20,2016-09-22,Bears,• Paul Lasike,,signed free agent to practice squad
21,2016-09-23,Bears,,• Danny Trevathan,thumb injury (out)
